x,y,z,C,R,G,B
3.079410637,0.005001728,0.57151411,35,1,0,0.394068097
3.063865116,0.118080047,0.538105306,35,1,0,0.394068097
3.03587881,0.229071509,0.504342721,35,1,0,0.394068097
3.039005262,0.34056016,0.476960685,35,1,0,0.394068097
3.305128658,0.005541407,0.488236467,35,1,0,0.394068097
3.488439804,0.133284465,0.48124739,35,1,0,0.394068097
3.044503018,0.228119139,0.391211438,35,1,0,0.394068097
3.054530836,0.340680681,0.364421966,35,1,0,0.394068097
3.128912256,0.005245961,0.34609894,35,1,0,0.394068097
3.383467571,0.128209254,0.340762681,35,1,0,0.394068097
3.07664131,0.229393253,0.281533585,35,1,0,0.394068097
3.05397362,0.339107615,0.251275711,35,1,0,0.394068097
3.384800144,0.004198084,0.249692903,35,1,0,0.394068097
3.088441842,0.116598036,0.198346208,35,1,0,0.394068097
3.028137107,0.224713924,0.166043579,35,1,0,0.394068097
3.097959032,0.342349639,0.140879741,35,1,0,0.394068097
3.054888477,0.00282918,0.113566053,35,1,0,0.394068097
3.035741561,0.113016702,0.083793455,35,1,0,0.394068097
3.050208694,0.225067165,0.055255255,35,1,0,0.394068097
3.425060139,0.378133936,0.029891215,35,1,0,0.394068097
3.032998715,0.001697255,0.002064498,35,1,0,0.394068097
3.041793906,0.112604073,-0.027307335,35,1,0,0.394068097
3.422221419,0.251195884,-0.062651602,35,1,0,0.394068097
3.289945621,0.36118294,-0.092333016,35,1,0,0.394068097
3.417789698,0.000480942,-0.122935449,35,1,0,0.394068097
3.40223701,0.124401323,-0.15418112,35,1,0,0.394068097
3.31218382,0.241607902,-0.182590405,35,1,0,0.394068097
3.317246864,0.363066912,-0.21538834,35,1,0,0.394068097
3.325262133,-0.001273182,-0.24121637,35,1,0,0.394068097
3.422242282,0.123517985,-0.281241885,35,1,0,0.394068097
3.606446685,0.260984837,-0.331043314,35,1,0,0.394068097
4.063917906,0.443353241,-0.414598185,35,1,0,0.394068097
4.086594439,-0.00434634,-0.447266411,35,1,0,0.394068097
4.206677363,0.149404395,-0.500665493,35,1,0,0.394068097
4.206351926,0.303143124,-0.542413356,35,1,0,0.394068097
4.105023592,-0.006443684,-0.602444778,35,1,0,0.394068097
4.256880157,0.46998509,0.99583835,35,1,0,0.394068097
3.026853004,-0.004369915,0.678635159,35,1,0,0.394068097
3.02178602,0.107597373,0.646293631,35,1,0,0.394068097
3.017971275,0.219204933,0.616070679,35,1,0,0.394068097
3.105252486,0.340699229,0.605355103,35,1,0,0.394068097
3.058764262,-0.004415985,0.567682129,35,1,0,0.394068097
3.065197089,0.108714592,0.538278158,35,1,0,0.394068097
3.021807735,0.218688321,0.501891302,35,1,0,0.394068097
3.036106692,0.330806926,0.476344253,35,1,0,0.394068097
3.321947594,-0.00462201,0.49072073,35,1,0,0.394068097
3.473982084,0.122059677,0.479198928,35,1,0,0.394068097
3.05903937,0.219772753,0.392990816,35,1,0,0.394068097
3.064447012,0.332271308,0.365481677,35,1,0,0.394068097
3.12195609,-0.004343751,0.345329354,35,1,0,0.394068097
3.428591678,0.119386427,0.345268821,35,1,0,0.394068097
3.086270564,0.220592146,0.28235148,35,1,0,0.394068097
3.057972526,0.330057418,0.25152021,35,1,0,0.394068097
3.343908154,-0.006111624,0.246676579,35,1,0,0.394068097
3.064848723,0.106292147,0.196809138,35,1,0,0.394068097
3.022836184,0.214997635,0.165715976,35,1,0,0.394068097
3.091048505,0.331990174,0.140518507,35,1,0,0.394068097
3.043890507,-0.006519555,0.113157404,35,1,0,0.394068097
3.030079877,0.103497896,0.083628022,35,1,0,0.394068097
3.065844885,0.216765933,0.055526202,35,1,0,0.394068097
3.438135285,0.368904405,0.029995305,35,1,0,0.394068097
3.040989763,-0.00762793,0.002069943,35,1,0,0.394068097
3.04912088,0.103508933,-0.027370131,35,1,0,0.394068097
3.411007562,0.239853874,-0.062432547,35,1,0,0.394068097
3.291038385,0.35108782,-0.092333016,35,1,0,0.394068097
3.405782864,-0.009969587,-0.12250409,35,1,0,0.394068097
3.385629606,0.113394343,-0.153412026,35,1,0,0.394068097
3.299960752,0.2305405,-0.181876743,35,1,0,0.394068097
3.346130172,0.355842845,-0.217191827,35,1,0,0.394068097
3.319258441,-0.011454286,-0.24078227,35,1,0,0.394068097
3.440535081,0.113610175,-0.282715194,35,1,0,0.394068097
3.613191118,0.25033217,-0.331590364,35,1,0,0.394068097
4.091971348,0.433714533,-0.417322474,35,1,0,0.394068097
4.077615353,-0.016846852,-0.446287255,35,1,0,0.394068097
4.212078238,0.13665878,-0.501256055,35,1,0,0.394068097
4.212209708,0.290578091,-0.543051187,35,1,0,0.394068097
4.099048328,-0.019010157,-0.601573539,35,1,0,0.394068097
4.267986779,0.457962147,0.998103092,35,1,0,0.394068097
3.029752557,-0.013669356,0.679291466,35,1,0,0.394068097
3.025034169,0.098421557,0.646920731,35,1,0,0.394068097
3.0235171,0.21028483,0.617068221,35,1,0,0.394068097
3.082854306,0.328672998,0.600789269,35,1,0,0.394068097
3.081349809,-0.013902147,0.571879069,35,1,0,0.394068097
3.071422801,0.099501542,0.53931528,35,1,0,0.394068097
3.032306369,0.210098438,0.503525601,35,1,0,0.394068097
3.041037506,0.321906756,0.476960684,35,1,0,0.394068097
3.127034585,-0.013944529,0.461932192,35,1,0,0.394068097
3.471369682,0.111305837,0.478789264,35,1,0,0.394068097
3.052772474,0.209910423,0.392101128,35,1,0,0.394068097
3.065451781,0.322868147,0.365481676,35,1,0,0.394068097
3.128885634,-0.013952783,0.346098941,35,1,0,0.394068097
3.475681997,0.110351076,0.349975204,35,1,0,0.394068097
3.078984469,0.210578959,0.281624482,35,1,0,0.394068097
3.050049517,0.319738924,0.250786685,35,1,0,0.394068097
3.311960892,-0.016214326,0.244322375,35,1,0,0.394068097
3.099073516,0.097960808,0.198986659,35,1,0,0.394068097
3.028462675,0.206061612,0.16598898,35,1,0,0.394068097
3.07317427,0.320536399,0.139660587,35,1,0,0.394068097
3.053849034,-0.01591011,0.113528904,35,1,0,0.394068097
3.032381354,0.094263377,0.083683164,35,1,0,0.394068097
3.057517602,0.206751928,0.055363631,35,1,0,0.394068097
3.425326731,0.356903794,0.029873868,35,1,0,0.394068097
3.04995187,-0.017007705,0.002076069,35,1,0,0.394068097
3.043427081,0.093968712,-0.027316306,35,1,0,0.394068097
3.418710291,0.229857432,-0.062560332,35,1,0,0.394068097
3.29011124,0.340783454,-0.092277241,35,1,0,0.394068097
3.405736278,-0.020418335,-0.122504091,35,1,0,0.394068097
3.398942282,0.103401739,-0.15400016,35,1,0,0.394068097
3.298659853,0.220282224,-0.181766937,35,1,0,0.394068097
3.35514746,0.346395258,-0.21770711,35,1,0,0.394068097
3.311228884,-0.02158556,-0.24020345,35,1,0,0.394068097
3.416958693,0.102338158,-0.280750773,35,1,0,0.394068097
3.609967482,0.238982748,-0.331225674,35,1,0,0.394068097
4.107138232,0.422584071,-0.418735075,35,1,0,0.394068097
4.076550783,-0.029349565,-0.446178448,35,1,0,0.394068097
4.212477538,0.123735663,-0.501256054,35,1,0,0.394068097
4.207143117,0.277262522,-0.542285744,35,1,0,0.394068097
4.085119386,-0.031479037,-0.599540721,35,1,0,0.394068097
4.272277906,0.445168812,0.998782583,35,1,0,0.394068097
3.021890558,-0.022905273,0.677541295,35,1,0,0.394068097
3.025321825,0.08914042,0.64692073,35,1,0,0.394068097
3.046635993,0.202502556,0.621656824,35,1,0,0.394068097
3.071153438,0.317899327,0.598316094,35,1,0,0.394068097
3.055729939,-0.023161769,0.567134718,35,1,0,0.394068097
3.078605246,0.090280178,0.540525312,35,1,0,0.394068097
3.069359309,0.203205819,0.50957249,35,1,0,0.394068097
3.037096483,0.312070493,0.476190146,35,1,0,0.394068097
3.096310642,-0.023307232,0.457402001,35,1,0,0.394068097
3.458822106,0.100282078,0.47701394,35,1,0,0.394068097
3.036576127,0.199438553,0.389940458,35,1,0,0.394068097
3.020984844,0.308816597,0.360065374,35,1,0,0.394068097
3.119882828,-0.023484668,0.345109444,35,1,0,0.394068097
3.45014546,0.098945718,0.347371673,35,1,0,0.394068097
3.071665921,0.200612567,0.280897454,35,1,0,0.394068097
3.022260965,0.307454728,0.248423092,35,1,0,0.394068097
3.232114838,-0.025739847,0.238436849,35,1,0,0.394068097
3.098362098,0.088424054,0.198922615,35,1,0,0.394068097
3.02509504,0.196510536,0.165770574,35,1,0,0.394068097
3.086070071,0.312313522,0.140202438,35,1,0,0.394068097
3.064777905,-0.025370104,0.113937546,35,1,0,0.394068097
3.034654677,0.085015707,0.083738313,35,1,0,0.394068097
3.051153197,0.196919857,0.055237191,35,1,0,0.394068097
3.375666029,0.341263841,0.029431485,35,1,0,0.394068097
3.051885379,-0.026382034,0.00207743,35,1,0,0.394068097
3.022710031,0.084047505,-0.027127918,35,1,0,0.394068097
3.41540831,0.219111855,-0.062487309,35,1,0,0.394068097
3.267270778,0.328289452,-0.091607963,35,1,0,0.394068097
3.399661736,-0.030812548,-0.122288411,35,1,0,0.394068097
3.39425052,0.092836884,-0.15377396,35,1,0,0.394068097
3.302309692,0.210351467,-0.181931639,35,1,0,0.394068097
3.321440825,0.332619833,-0.215452757,35,1,0,0.394068097
3.338074936,-0.032002327,-0.242156931,35,1,0,0.394068097
3.415263861,0.09180104,-0.280587069,35,1,0,0.394068097
3.599751239,0.227216335,-0.330222795,35,1,0,0.394068097
4.115345168,0.410673109,-0.419441389,35,1,0,0.394068097
4.08041716,-0.041896933,-0.44661365,35,1,0,0.394068097
4.214822781,0.110863609,-0.501492268,35,1,0,0.394068097
4.19510561,0.26354546,-0.540627423,35,1,0,0.394068097
4.10182243,-0.044193066,-0.60200913,35,1,0,0.394068097
4.279438098,0.432647387,1.000141451,35,1,0,0.394068097
3.024733262,-0.032207365,0.678197603,35,1,0,0.394068097
3.023626025,0.079806834,0.646502665,35,1,0,0.394068097
3.034529921,0.192348811,0.61906325,35,1,0,0.394068097
3.069183811,0.308181425,0.597745379,35,1,0,0.394068097
3.062526607,-0.032609788,0.568412046,35,1,0,0.394068097
3.080837127,0.080886426,0.540871021,35,1,0,0.394068097
3.063076293,0.193353147,0.508428499,35,1,0,0.394068097
3.046888328,0.303633144,0.477577116,35,1,0,0.394068097
3.101170638,-0.032858875,0.458132693,35,1,0,0.394068097
3.138256767,0.08135257,0.432767594,35,1,0,0.394068097
3.061922515,0.191670768,0.393117923,35,1,0,0.394068097
3.045634941,0.30189781,0.36289126,35,1,0,0.394068097
3.123771527,-0.033098345,0.345549236,35,1,0,0.394068097
3.468336533,0.088818845,0.349174118,35,1,0,0.394068097
3.076242763,0.191435299,0.281260954,35,1,0,0.394068097
3.046994564,0.300529011,0.250379168,35,1,0,0.394068097
3.212076062,-0.035435684,0.236965478,35,1,0,0.394068097
3.092632901,0.078765552,0.198538343,35,1,0,0.394068097
3.04960209,0.188708826,0.167081012,35,1,0,0.394068097
3.073094807,0.301478642,0.139570286,35,1,0,0.394068097
3.055692471,-0.034670553,0.113603201,35,1,0,0.394068097
3.041896385,0.075879605,0.08393132,35,1,0,0.394068097
3.044757299,0.187128795,0.055110747,35,1,0,0.394068097
3.405557951,0.333734078,0.029683037,35,1,0,0.394068097
3.049790072,-0.035721538,0.002076069,35,1,0,0.394068097
3.024952909,0.074823019,-0.027145859,35,1,0,0.394068097
3.410076651,0.208266799,-0.062377778,35,1,0,0.394068097
3.285176025,0.319911083,-0.092082036,35,1,0,0.394068097
3.399551215,-0.041242417,-0.122288411,35,1,0,0.394068097
3.41948623,0.083029263,-0.154904973,35,1,0,0.394068097
3.293969436,0.199675382,-0.181437561,35,1,0,0.394068097
3.334364782,0.323584935,-0.216225681,35,1,0,0.394068097
3.346936813,-0.042356835,-0.242808083,35,1,0,0.394068097
3.415529522,0.081322724,-0.280587069,35,1,0,0.394068097
3.591484994,0.215634248,-0.329402248,35,1,0,0.394068097
4.110644089,0.397470953,-0.418835985,35,1,0,0.394068097
4.098161377,-0.054653886,-0.448571992,35,1,0,0.394068097
4.203230045,0.097655414,-0.500074987,35,1,0,0.394068097
4.186983857,0.25014147,-0.539479318,35,1,0,0.394068097
4.070009645,-0.056338849,-0.597362707,35,1,0,0.394068097
3.04711805,0.071764419,0.771140033,35,1,0,0.394068097
4.27492907,0.418946226,0.998782583,35,1,0,0.394068097
3.024620238,-0.041486962,0.678197603,35,1,0,0.394068097
3.010169464,0.070210861,0.643576373,35,1,0,0.394068097
3.038039979,0.183215063,0.619661797,35,1,0,0.394068097
3.060343624,0.297812988,0.595842918,35,1,0,0.394068097
3.066344671,-0.042059272,0.569141964,35,1,0,0.394068097
3.083040119,0.071479829,0.541216728,35,1,0,0.394068097
3.057746433,0.183600073,0.507447886,35,1,0,0.394068097
3.043871569,0.293904152,0.476960685,35,1,0,0.394068097
3.111936229,-0.042521655,0.459740172,35,1,0,0.394068097
3.124626229,0.071407284,0.430855715,35,1,0,0.394068097
3.05160455,0.181627768,0.391719836,35,1,0,0.394068097
3.06433956,0.294261132,0.365010681,35,1,0,0.394068097
3.132599993,-0.042804006,0.346538704,35,1,0,0.394068097
3.137350457,0.070711937,0.315828835,35,1,0,0.394068097
3.088745089,0.182702248,0.282351479,35,1,0,0.394068097
3.043933773,0.290800406,0.25005316,35,1,0,0.394068097
3.158103863,-0.044530742,0.232992754,35,1,0,0.394068097
3.104832281,0.069545286,0.199306885,35,1,0,0.394068097
2.997336903,0.176245466,0.164187131,35,1,0,0.394068097
3.055109626,0.290253907,0.138712366,35,1,0,0.394068097
3.044580458,-0.043886687,0.113194552,35,1,0,0.394068097
3.033120399,0.066350087,0.083683164,35,1,0,0.394068097
3.031343052,0.176970923,0.054857863,35,1,0,0.394068097
3.382673988,0.321017087,0.029474856,35,1,0,0.394068097
3.042666975,-0.044974535,0.002071304,35,1,0,0.394068097
3.042163687,0.065910456,-0.027298363,35,1,0,0.394068097
3.410699474,0.19780385,-0.062377778,35,1,0,0.394068097
3.294103595,0.310581469,-0.092305129,35,1,0,0.394068097
3.404404788,-0.051747843,-0.122468149,35,1,0,0.394068097
3.394756061,0.072008409,-0.15377396,35,1,0,0.394068097
3.294566517,0.189568683,-0.181437561,35,1,0,0.394068097
3.344283683,0.314193826,-0.216805366,35,1,0,0.394068097
3.344796604,-0.052593533,-0.242663392,35,1,0,0.394068097
3.423734258,0.071008973,-0.281241885,35,1,0,0.394068097
3.595112472,0.204784609,-0.329675745,35,1,0,0.394068097
4.10590054,0.384301506,-0.41823058,35,1,0,0.394068097
4.100956246,-0.067275522,-0.448898387,35,1,0,0.394068097
4.201524499,0.084719592,-0.499838717,35,1,0,0.394068097
4.178819157,0.236789806,-0.538331213,35,1,0,0.394068097
4.066849969,-0.068775009,-0.596927058,35,1,0,0.394068097
3.045385417,0.06237595,0.770649487,35,1,0,0.394068097
4.243225956,0.402700112,0.991082258,35,1,0,0.394068097
3.01764905,-0.050651538,0.67666618,35,1,0,0.394068097
3.023080993,0.061232907,0.646293631,35,1,0,0.394068097
3.001412695,0.171766131,0.612080566,35,1,0,0.394068097
3.051468816,0.287501697,0.593940459,35,1,0,0.394068097
3.052438177,-0.051235477,0.566587308,35,1,0,0.394068097
3.088168705,0.062119904,0.542080997,35,1,0,0.394068097
3.044505806,0.173432651,0.5051599,35,1,0,0.394068097
3.046726303,0.284748212,0.477268899,35,1,0,0.394068097
3.119704149,-0.052201147,0.460909257,35,1,0,0.394068097
3.101060042,0.061350465,0.427578204,35,1,0,0.394068097
3.05808934,0.172600083,0.392482419,35,1,0,0.394068097
3.071160645,0.285409818,0.365717146,35,1,0,0.394068097
3.162267884,-0.052913355,0.349836986,35,1,0,0.394068097
3.138547479,0.061105719,0.315928971,35,1,0,0.394068097
3.103211241,0.174005802,0.283623741,35,1,0,0.394068097
3.058705707,0.282744738,0.251194202,35,1,0,0.394068097
3.145986738,-0.054014018,0.23210992,35,1,0,0.394068097
3.309572047,0.06397319,0.21243603,35,1,0,0.394068097
3.029766316,0.168826649,0.165934382,35,1,0,0.394068097
3.061954522,0.281428213,0.138983284,35,1,0,0.394068097
3.062416257,-0.053541557,0.113863249,35,1,0,0.394068097
3.021316476,0.056818749,0.083352291,35,1,0,0.394068097
3.046846334,0.168498202,0.055128811,35,1,0,0.394068097
3.345803413,0.307163809,0.029145237,35,1,0,0.394068097
3.043514431,-0.054326944,0.002071985,35,1,0,0.394068097
3.043351286,0.056595515,-0.027307335,35,1,0,0.394068097
3.411290328,0.187339031,-0.062377778,35,1,0,0.394068097
3.304995708,0.3013816,-0.092583996,35,1,0,0.394068097
3.408226942,-0.062265186,-0.12261193,35,1,0,0.394068097
3.380977628,0.061339409,-0.153140586,35,1,0,0.394068097
3.304105701,0.1799489,-0.181931639,35,1,0,0.394068097
3.344238091,0.303841933,-0.216740963,35,1,0,0.394068097
3.339633464,-0.062761276,-0.242301622,35,1,0,0.394068097
3.426925506,0.0605576,-0.281487427,35,1,0,0.394068097
3.595723689,0.193753999,-0.329675745,35,1,0,0.394068097
4.087243327,0.369909489,-0.416212576,35,1,0,0.394068097
4.115638638,-0.08014708,-0.450530362,35,1,0,0.394068097
4.182900265,0.071506615,-0.497594661,35,1,0,0.394068097
4.172593243,0.22359674,-0.537438218,35,1,0,0.394068097
4.084425524,-0.081607366,-0.599540721,35,1,0,0.394068097
3.049439618,0.053100061,0.771630579,35,1,0,0.394068097
3.057551576,0.166693299,0.743231056,35,1,0,0.394068097
4.237651551,0.389056851,0.989496891,35,1,0,0.394068097
3.007723803,-0.059715621,0.674478452,35,1,0,0.394068097
3.008588164,0.051705882,0.643158308,35,1,0,0.394068097
3.04008558,0.164623534,0.619861295,35,1,0,0.394068097
3.047447922,0.277693123,0.592989284,35,1,0,0.394068097
3.052266697,-0.060599982,0.566587309,35,1,0,0.394068097
3.095238218,0.052762753,0.543291028,35,1,0,0.394068097
3.072607159,0.16557785,0.509735927,35,1,0,0.394068097
3.048569623,0.275488572,0.477423036,35,1,0,0.394068097
3.218436352,-0.063730545,0.475522736,35,1,0,0.394068097
3.102224266,0.051852811,0.427714759,35,1,0,0.394068097
3.159633493,0.168608428,0.405446548,35,1,0,0.394068097
3.053229795,0.274298037,0.363480004,35,1,0,0.394068097
3.159109562,-0.062555777,0.349507164,35,1,0,0.394068097
3.136730386,0.051443868,0.315728699,35,1,0,0.394068097
3.140525735,0.166434457,0.286986157,35,1,0,0.394068097
3.059558736,0.273359421,0.251194202,35,1,0,0.394068097
3.143812121,-0.063625158,0.231962786,35,1,0,0.394068097
3.474392177,0.056496437,0.223003397,35,1,0,0.394068097
3.02229302,0.159110702,0.16549757,35,1,0,0.394068097
3.062803641,0.272032947,0.138983285,35,1,0,0.394068097
3.065235002,-0.062998267,0.113974695,35,1,0,0.394068097
3.023475519,0.04758067,0.08340744,35,1,0,0.394068097
3.048347511,0.159201957,0.055146875,35,1,0,0.394068097
3.355694564,0.297692824,0.029223304,35,1,0,0.394068097
3.035335102,-0.063496741,0.002066539,35,1,0,0.394068097
3.047510039,0.047320479,-0.027343217,35,1,0,0.394068097
3.411848974,0.176872456,-0.062377778,35,1,0,0.394068097
3.284993994,0.289398412,-0.091998373,35,1,0,0.394068097
3.405022403,-0.072657224,-0.122504091,35,1,0,0.394068097
3.391138546,0.051116992,-0.153592986,35,1,0,0.394068097
3.305639482,0.169862444,-0.181986535,35,1,0,0.394068097
3.332231249,0.292446313,-0.215903622,35,1,0,0.394068097
3.321476727,-0.072614441,-0.24099932,35,1,0,0.394068097
3.412147121,0.049825378,-0.280259661,35,1,0,0.394068097
3.587350314,0.182266775,-0.328855198,35,1,0,0.394068097
4.104216785,0.3587544,-0.417826996,35,1,0,0.394068097
4.119348503,-0.092862919,-0.450965535,35,1,0,0.394068097
4.160263417,0.058353002,-0.494878179,35,1,0,0.394068097
4.171278243,0.210694277,-0.537183108,35,1,0,0.394068097
4.095036362,-0.09438861,-0.601137947,35,1,0,0.394068097
3.028262395,0.043438359,0.76623457,35,1,0,0.394068097
3.026992695,0.155714491,0.7356832,35,1,0,0.394068097
4.238825283,0.376054081,0.989496892,35,1,0,0.394068097
3.006550849,-0.068920544,0.674259644,35,1,0,0.394068097
3.005799254,0.042434006,0.642531267,35,1,0,0.394068097
3.037640508,0.155145955,0.619262747,35,1,0,0.394068097
3.043395744,0.267911914,0.592038054,35,1,0,0.394068097
3.044202804,-0.069783655,0.565127473,35,1,0,0.394068097
3.075688494,0.042991131,0.539833898,35,1,0,0.394068097
3.074085938,0.156200507,0.509899363,35,1,0,0.394068097
3.05235339,0.266392107,0.47788533,35,1,0,0.394068097
3.319104241,-0.075911475,0.490428487,35,1,0,0.394068097
3.127132327,0.042672999,0.431128825,35,1,0,0.394068097
3.466243103,0.174307252,0.444720226,35,1,0,0.394068097
3.064939585,0.265873597,0.364775184,35,1,0,0.394068097
3.14598484,-0.071952048,0.348077904,35,1,0,0.394068097
3.133888783,0.041780483,0.315428292,35,1,0,0.394068097
3.128091543,0.156153203,0.285804764,35,1,0,0.394068097
3.060383125,0.263971547,0.251194202,35,1,0,0.394068097
3.118676581,-0.072688981,0.230123566,35,1,0,0.394068097
3.502489243,0.046205477,0.224796647,35,1,0,0.394068097
3.031742652,0.150282611,0.165988981,35,1,0,0.394068097
3.059642534,0.262293799,0.138802668,35,1,0,0.394068097
3.058033949,-0.072236782,0.113714647,35,1,0,0.394068097
3.043597951,0.038557808,0.083958894,35,1,0,0.394068097
3.044827095,0.149652674,0.055074623,35,1,0,0.394068097
3.322717315,0.284495898,0.028928382,35,1,0,0.394068097
3.031127331,-0.072712792,0.002063817,35,1,0,0.394068097
3.059639344,0.038120119,-0.027450869,35,1,0,0.394068097
3.387409411,0.165186756,-0.0619214,35,1,0,0.394068097
3.296822566,0.280250173,-0.092305129,35,1,0,0.394068097
3.379807042,-0.082493726,-0.121605446,35,1,0,0.394068097
3.381290404,0.040592964,-0.153140586,35,1,0,0.394068097
3.297169197,0.159286454,-0.181492458,35,1,0,0.394068097
3.346039391,0.283316356,-0.216740962,35,1,0,0.394068097
3.375080145,-0.08414661,-0.244906256,35,1,0,0.394068097
3.409294171,0.03932234,-0.28001409,35,1,0,0.394068097
3.581924482,0.1709752,-0.328308176,35,1,0,0.394068097
4.092410228,0.345074461,-0.416515278,35,1,0,0.394068097
4.146868727,-0.106213132,-0.454011868,35,1,0,0.394068097
4.143542659,0.045404251,-0.492870278,35,1,0,0.394068097
4.175867886,0.198083977,-0.537693383,35,1,0,0.394068097
4.10362919,-0.107184065,-0.602444779,35,1,0,0.394068097
3.096238877,0.034912728,0.783403689,35,1,0,0.394068097
3.02454402,0.146286234,0.734975572,35,1,0,0.394068097
4.241900103,0.363213974,0.989949772,35,1,0,0.394068097
3.009251668,-0.078220255,0.674916009,35,1,0,0.394068097
3.007870932,0.033233754,0.642949275,35,1,0,0.394068097
3.030272044,0.14545004,0.617666713,35,1,0,0.394068097
3.036377827,0.257908948,0.590516111,35,1,0,0.394068097
3.057734585,-0.079480488,0.567682128,35,1,0,0.394068097
3.090579247,0.033716013,0.54242676,35,1,0,0.394068097
3.065681751,0.146345236,0.508428499,35,1,0,0.394068097
3.046264442,0.256446159,0.476806577,35,1,0,0.394068097
3.309955307,-0.085863104,0.489113251,35,1,0,0.394068097
3.107437007,0.032869335,0.428397562,35,1,0,0.394068097
3.49351289,0.164935126,0.448151904,35,1,0,0.394068097
3.064751301,0.25638644,0.364657464,35,1,0,0.394068097
3.154691841,-0.081835426,0.349067372,35,1,0,0.394068097
3.151910925,0.032349453,0.317230737,35,1,0,0.394068097
3.442903752,0.161281086,0.314521567,35,1,0,0.394068097
3.056212379,0.25416817,0.250786685,35,1,0,0.394068097
3.161307445,-0.083387368,0.233287037,35,1,0,0.394068097
3.498622939,0.035419362,0.224540467,35,1,0,0.394068097
3.068096844,0.142650155,0.167954637,35,1,0,0.394068097
3.051472466,0.252165254,0.138396283,35,1,0,0.394068097
3.051804193,-0.08145838,0.113491748,35,1,0,0.394068097
3.039703746,0.029181615,0.083848604,35,1,0,0.394068097
3.038280411,0.139988453,0.054948179,35,1,0,0.394068097
3.114294008,0.25702831,0.027106805,35,1,0,0.394068097
3.023892579,-0.081822475,0.002059052,35,1,0,0.394068097
3.051742662,0.028657977,-0.027379101,35,1,0,0.394068097
3.409873677,0.155797514,-0.062323016,35,1,0,0.394068097
3.293681764,0.269807917,-0.092193579,35,1,0,0.394068097
3.401515537,-0.093466333,-0.122396251,35,1,0,0.394068097
3.374406499,0.030156631,-0.152823892,35,1,0,0.394068097
3.297642208,0.149170128,-0.181492457,35,1,0,0.394068097
3.343908985,0.272806076,-0.216547724,35,1,0,0.394068097
3.326950571,-0.093160771,-0.241433421,35,1,0,0.394068097
3.41139196,0.028879462,-0.280177794,35,1,0,0.394068097
3.567509289,0.159318792,-0.326940607,35,1,0,0.394068097
4.098407787,0.332920251,-0.417019772,35,1,0,0.394068097
4.146523513,-0.118935051,-0.454011869,35,1,0,0.394068097
4.12777507,0.032566481,-0.490980571,35,1,0,0.394068097
4.179428483,0.185403515,-0.538076046,35,1,0,0.394068097
4.128005771,-0.120495018,-0.606074822,35,1,0,0.394068097
3.052707643,0.025055387,0.7723664,35,1,0,0.394068097
3.029832681,0.137226222,0.736154912,35,1,0,0.394068097
4.242994559,0.350198299,0.989949772,35,1,0,0.394068097
3.013874325,-0.087593882,0.676009874,35,1,0,0.394068097
3.014803916,0.024060207,0.644412449,35,1,0,0.394068097
3.023851483,0.135844776,0.616270175,35,1,0,0.394068097
3.049874827,0.249633383,0.592989286,35,1,0,0.394068097
3.057476431,-0.088861111,0.567682129,35,1,0,0.394068097
3.094607847,0.024264983,0.543118175,35,1,0,0.394068097
3.068087422,0.137027204,0.508755313,35,1,0,0.394068097
3.050976054,0.247418596,0.477423036,35,1,0,0.394068097
3.303743417,-0.09584537,0.488236467,35,1,0,0.394068097
3.110494894,0.023358014,0.428807253,35,1,0,0.394068097
3.49697512,0.154347609,0.448533195,35,1,0,0.394068097
3.06057424,0.24658397,0.36406872,35,1,0,0.394068097
3.10872395,-0.090187634,0.344010036,35,1,0,0.394068097
3.163934669,0.022765282,0.318432367,35,1,0,0.394068097
3.452336545,0.15110958,0.315339433,35,1,0,0.394068097
3.056977584,0.244790664,0.250786685,35,1,0,0.394068097
3.341468137,-0.098399045,0.246602999,35,1,0,0.394068097
3.447821293,0.024326484,0.221274192,35,1,0,0.394068097
3.051561428,0.132500332,0.167026414,35,1,0,0.394068097
3.046256617,0.24232698,0.138125365,35,1,0,0.394068097
3.022572746,-0.089958666,0.112414416,35,1,0,0.394068097
3.030782465,0.019797035,0.083600447,35,1,0,0.394068097
3.03669782,0.130580567,0.054912055,35,1,0,0.394068097
3.09014726,0.245492801,0.02688995,35,1,0,0.394068097
3.01962898,-0.090978799,0.002056329,35,1,0,0.394068097
3.029817412,0.01915614,-0.027181743,35,1,0,0.394068097
3.392354888,0.144569174,-0.061994423,35,1,0,0.394068097
3.308445459,0.260801535,-0.092583997,35,1,0,0.394068097
3.389226237,-0.103535426,-0.121964907,35,1,0,0.394068097
3.395461417,0.019927069,-0.15377396,35,1,0,0.394068097
3.306065265,0.139388888,-0.181931639,35,1,0,0.394068097
3.324832953,0.260983983,-0.215259519,35,1,0,0.394068097
3.323658448,-0.10327435,-0.241216371,35,1,0,0.394068097
3.394521859,0.018321874,-0.278786324,35,1,0,0.394068097
3.553056877,0.147752436,-0.325573038,35,1,0,0.394068097
4.117263706,0.321740095,-0.418835985,35,1,0,0.394068097
4.15706828,-0.132002888,-0.455208641,35,1,0,0.394068097
4.108988596,0.019811528,-0.488736457,35,1,0,0.394068097
4.191869663,0.173071326,-0.539606872,35,1,0,0.394068097
4.165194456,-0.134371278,-0.611592543,35,1,0,0.394068097
